ID_REF,GeneFoldChange,PValue,AdjPValue,Significant
TC0100006725.hg.1,-0.13166666666666682,0.8670389997154309,1.0,False
TC0100006726.hg.1,-0.053333333333334565,0.7698014528666308,1.0,False
TC0100006727.hg.1,0.02499999999999991,0.9092787514929279,1.0,False
TC0100006728.hg.1,0.028333333333333766,0.7428254584929541,1.0,False
TC0100006729.hg.1,0.11666666666666536,0.5271606563417205,1.0,False
TC0100006730.hg.1,0.2883333333333331,0.2586458295531149,1.0,False
TC0100006731.hg.1,0.5333333333333332,0.043441226461691324,1.0,False
TC0100006732.hg.1,0.0033333333333338544,0.9894677418047484,1.0,False
TC0100006733.hg.1,0.46499999999999986,0.07613961103926846,1.0,False
TC0100006734.hg.1,-0.15333333333333332,0.37904769157712187,1.0,False
TC0100006735.hg.1,-0.004999999999999449,0.9874564349439595,1.0,False
TC0100006736.hg.1,0.12666666666666648,0.6515921752443667,1.0,False
TC0100006737.hg.1,0.3716666666666666,0.023898992658995692,1.0,False
TC0100006738.hg.1,0.23499999999999943,0.2985374112065881,1.0,False
TC0100006739.hg.1,0.020000000000000462,0.8423148876826462,1.0,False
TC0100006740.hg.1,-0.3316666666666661,0.13317704021805699,1.0,False
TC0100006741.hg.1,-0.31166666666666654,0.09644957462004096,1.0,False
TC0100006742.hg.1,0.06499999999999995,0.72259484198896,1.0,False
TC0100006743.hg.1,0.38666666666666627,0.12331633232550411,1.0,False
TC0100006744.hg.1,-0.043333333333334334,0.8691644580684048,1.0,False
TC0100006745.hg.1,0.10000000000000009,0.6235246741722023,1.0,False
TC0100006746.hg.1,0.4633333333333334,0.015750086579400253,1.0,False
TC0100006747.hg.1,0.13833333333333275,0.6050310357821127,1.0,False
TC0100006748.hg.1,0.46999999999999886,0.11517587260400679,1.0,False
TC0100006749.hg.1,0.30666666666666664,0.23705459242623902,1.0,False
TC0100006750.hg.1,0.04999999999999982,0.818550210272937,1.0,False
TC0100006751.hg.1,0.10833333333333339,0.6499760455446212,1.0,False
TC0100006752.hg.1,0.23833333333333417,0.0642935184923106,1.0,False
TC0100006753.hg.1,-0.125,0.6638557059660176,1.0,False
TC0100006754.hg.1,0.125,0.08784399384167223,1.0,False
TC0100006755.hg.1,0.27833333333333243,0.6877473435917495,1.0,False
TC0100006756.hg.1,0.3533333333333335,0.20872547750162362,1.0,False
TC0100006757.hg.1,0.5216666666666674,0.2595192404046929,1.0,False
TC0100006758.hg.1,0.009999999999999787,0.9393157381563204,1.0,False
TC0100006759.hg.1,0.29166666666666696,0.5694554663078352,1.0,False
TC0100006760.hg.1,-0.32166666666666544,0.48742524157269446,1.0,False
TC0100006761.hg.1,-0.12666666666666648,0.3862216138544071,1.0,False
TC0100006762.hg.1,0.15166666666666595,0.5696558725419856,1.0,False
TC0100006763.hg.1,0.03500000000000014,0.697647587752447,1.0,False
TC0100006764.hg.1,-0.15000000000000036,0.6810346144425354,1.0,False
TC0100006765.hg.1,-0.15666666666666718,0.40105810560494626,1.0,False
TC0100006766.hg.1,0.00833333333333286,0.9488924511637865,1.0,False
TC0100006767.hg.1,0.625,0.054754830681250415,1.0,False
TC0100006768.hg.1,0.06166666666666698,0.7263850945390019,1.0,False
TC0100006769.hg.1,0.3583333333333334,0.0445043720360473,1.0,False
TC0100006770.hg.1,0.1483333333333352,0.3763177642782772,1.0,False
TC0100006771.hg.1,-0.5266666666666682,0.6132781947547965,1.0,False
TC0100006772.hg.1,0.0566666666666662,0.6390527788725017,1.0,False
TC0100006773.hg.1,0.5833333333333339,0.496885367659042,1.0,False
TC0100006774.hg.1,-0.0066666666666659324,0.9611723935132152,1.0,False
TC0100006775.hg.1,-0.08833333333333293,0.523444402032851,1.0,False
TC0100006776.hg.1,-0.020000000000000906,0.9342906272065633,1.0,False
